time,kW
1514900700,-0.31880843459717895
1514901000,-0.33031193810580906
1514901300,-0.3337792520326119
1514901600,-0.299823568419575
1514901900,-0.300687939982094
1514902200,-0.267570435057129
1514902500,-0.3096547043293079
1514902800,-0.30715502779697496
1514903100,-0.31578366549676107
1514903400,-0.2936336878501639
1514903700,-0.3186863707667069
1514904000,-0.3614694574692879
1514904300,-0.33164748506952285
1514904600,-0.31334092853600304
1514904900,-0.31524263907354405
1514905200,-0.3310715157862569
1514905500,-0.2643279376204691
1514905800,-0.25134137291850095
1514906100,-0.2925799649872879
1514906400,-0.32254600897913893
1514906700,-0.29982873254554704
1514907000,-0.3183798266045891
1514907300,-0.26112660663572596
1514907600,-0.296545083588836
1514907900,-0.292033864228036
1514908200,-0.332320973462827
1514908500,-0.29778764048724404
1514908800,-0.2924527749682021
1514909100,-0.28108436122538394
1514909400,-0.31766400462545596
1514909700,-0.29629522765457905
1514910000,-0.23375180640922996
1514910300,-0.29156456779392614
1514910600,-0.28319890348051596
1514910900,-0.27455166821922294
1514911200,-0.3081938380476649
1514911500,-0.26040961956978603
1514911800,-0.269289962728836
1514912100,-0.2858865220875149
1514912400,-0.30491333451067104
1514912700,-0.27527736455582896
1514913000,-0.22189354135219902
1514913300,-0.24625298211373103
1514913600,-0.35487795307817893
1514913900,-0.27407312545403706
1514914200,-0.29544498955898685
1514914500,-0.2699408344099009
1514914800,-0.29606165540078494
1514915100,-0.28331768021175696
1514915400,-0.31475683454689396
1514915700,-0.30847300350029494
1514916000,-0.28887664387521006
1514916300,-0.32354735085597786
1514916600,-0.34982824499921494
1514916900,-0.3825839436757041
1514917200,-0.6347577815652659
1514917500,-0.9956439686993541
1514917800,-0.884214783306116
1514918100,-0.860791240670661
1514918400,-1.3639960121113797
1514918700,-2.5819913630332367
1514919000,-2.8612801612156415
1514919300,-3.3546720244609634
1514919600,-4.141661856183677
1514919900,-5.375445906980354
1514920200,-7.135547118766558
1514920500,-9.457597500867832
1514920800,-11.812821570906161
1514921100,-12.399986710631058
1514921400,-16.219587952786792
1514921700,-20.718954440317994
1514922000,-24.609450396491596
1514922300,-24.90456164905449
1514922600,-27.10420501886469
1514922900,-32.1486334122464
1514923200,-33.67204919459898
1514923500,-33.08090479381743
1514923800,-35.48482358994622
1514924100,-41.220179825533094
1514924400,-46.06814066853411
1514924700,-54.924355278937
1514925000,-64.25578093978001
1514925300,-69.07504731077599
1514925600,-75.31303109123799
1514925900,-80.62966263423768
1514926200,-87.02260033961399
1514926500,-92.83626366314402
1514926800,-97.67009603892812
1514927100,-107.19243326138877
1514927400,-114.53983724920096
1514927700,-129.906364476899
1514928000,-138.05060975251996
1514928300,-142.57349901037804
1514928600,-150.6102809331869
1514928900,-164.804226872241
1514929200,-176.214940550358
1514929500,-201.13131783279601
1514929800,-198.0978763801334
1514930100,-198.88732398247103
1514930400,-218.62269861378897
1514930700,-200.31829691196603
1514931000,-218.99571700047193
1514931300,-247.05691954429312
1514931600,-250.073812773694
1514931900,-252.24101497500504
1514932200,-246.94740832026403
1514932500,-254.42579110328785
1514932800,-256.081400567538
1514933100,-261.4159253190161
1514933400,-266.1902948273402
1514933700,-287.177711689341
1514934000,-298.55041414831794
1514934300,-315.95428174969004
1514934600,-298.118435715371
1514934900,-321.46413376379604
1514935200,-345.22354361314103
1514935500,-298.20766253304987
1514935800,-294.88225500778606
1514936100,-292.4063034793051
1514936400,-307.424808679217
1514936700,-323.04366468086675
1514937000,-324.12074120984596
1514937300,-352.8890141515299
1514937600,-345.0553559812549
1514937900,-358.44262870357807
1514938200,-343.04253568308894
1514938500,-329.13505157384407
1514938800,-312.23224840271894
1514939100,-328.883145699307
1514939400,-325.90410472352914
1514939700,-345.57294576901387
1514940000,-368.00136478425117
1514940300,-381.988772650291
1514940600,-390.2158093660169
1514940900,-384.84426362795494
1514941200,-364.486072891415
1514941500,-349.99741825744303
1514941800,-366.80350007566085
1514942100,-401.8896359630401
1514942400,-396.51482616398505
1514942700,-375.60131363276594
1514943000,-379.1916480265289
1514943300,-383.08931172981613
1514943600,-380.36435434825773
1514943900,-372.6254879751107
1514944200,-359.4666789983971
1514944500,-355.76655995101606
1514944800,-335.71111394883405
1514945100,-313.6369189623862
1514945400,-339.31247511371
1514945700,-364.1617534010546
1514946000,-376.51310090710996
1514946300,-362.352366540946
1514946600,-357.68417680348495
1514946900,-368.071551240162
1514947200,-368.6613631276781
1514947500,-356.09472807266997
1514947800,-360.68998624157996
1514948100,-373.1013860104571
1514948400,-395.93049621487216
1514948700,-378.024123623051
1514949000,-363.50642882869596
1514949300,-362.57357539921804
1514949600,-347.74186111071805
1514949900,-346.019645504051
1514950200,-354.68781262841117
1514950500,-330.6137883642779
1514950800,-321.935985329382
1514951100,-318.09122671366686
1514951400,-322.86005356268896
1514951700,-294.7964093000071
1514952000,-283.69821840816655
1514952300,-271.84676080112956
1514952600,-263.01292443755267
1514952900,-253.02429399259165
1514953200,-245.0142782211493
1514953500,-251.912399642381
1514953800,-250.66574199628798
1514954100,-234.0269092174901
1514954400,-207.62011398604406
1514954700,-197.661571376855
1514955000,-191.65273282865348
1514955300,-159.32723782008793
1514955600,-141.41995470118775
1514955900,-129.7803659693183
1514956200,-139.15040149053704
1514956500,-132.1127425717745
1514956800,-139.10498282923245
1514957100,-122.1417895369628
1514957400,-107.51356964513401
1514957700,-104.33491397874198
1514958000,-104.59507702105499
