time,kW
1531031700,0.0
1531032000,0.0
1531032300,0.0
1531032600,0.0
1531032900,0.0
1531033200,0.0
1531033500,0.0
1531033800,0.0
1531034100,0.0
1531034400,0.0
1531034700,0.0
1531035000,0.0
1531035300,0.0
1531035600,0.0
1531035900,0.0
1531036200,0.0
1531036500,0.0
1531036800,0.0
1531037100,0.0
1531037400,0.0
1531037700,0.0
1531038000,0.0
1531038300,0.0
1531038600,0.0
1531038900,0.0
1531039200,0.0
1531039500,0.0
1531039800,0.0
1531040100,0.0
1531040400,0.0
1531040700,0.0
1531041000,0.0
1531041300,0.0
1531041600,0.0
1531041900,0.0
1531042200,0.0
1531042500,0.0
1531042800,0.0
1531043100,0.0
1531043400,0.0
1531043700,0.0
1531044000,0.0
1531044300,0.0
1531044600,0.0
1531044900,0.0
1531045200,0.0
1531045500,0.0
1531045800,0.0
1531046100,0.0
1531046400,0.0
1531046700,0.0
1531047000,0.0
1531047300,0.0
1531047600,0.0
1531047900,0.0
1531048200,0.0
1531048500,0.0
1531048800,0.0
1531049100,0.0
1531049400,0.0
1531049700,0.0
1531050000,0.0
1531050300,0.0
1531050600,0.0
1531050900,0.0
1531051200,0.0
1531051500,0.0
1531051800,0.0
1531052100,0.0
1531052400,0.0
1531052700,0.0
1531053000,0.0
1531053300,0.0
1531053600,0.0
1531053900,0.0
1531054200,0.0
1531054500,0.0
1531054800,0.0
1531055100,0.0
1531055400,0.0
1531055700,0.0
1531056000,0.0
1531056300,0.0
1531056600,0.0
1531056900,0.0
1531057200,0.0
1531057500,0.0
1531057800,0.0
1531058100,0.0
1531058400,0.0
1531058700,0.0
1531059000,0.0
1531059300,0.0
1531059600,0.0
1531059900,0.0
1531060200,0.0
1531060500,0.0
1531060800,0.0
1531061100,0.0
1531061400,0.0
1531061700,0.0
1531062000,0.0
1531062300,0.0
1531062600,0.0
1531062900,0.0
1531063200,0.0
1531063500,0.0
1531063800,0.0
1531064100,0.0
1531064400,0.0
1531064700,0.0
1531065000,0.0
1531065300,0.0
1531065600,0.0
1531065900,0.0
1531066200,0.0
1531066500,0.0
1531066800,0.0
1531067100,0.0
1531067400,0.0
1531067700,0.0
1531068000,0.0
1531068300,0.0
1531068600,0.0
1531068900,0.0
1531069200,0.0
1531069500,0.0
1531069800,0.0
1531070100,0.0
1531070400,0.0
1531070700,0.0
1531071000,0.0
1531071300,0.0
1531071600,0.0
1531071900,0.0
1531072200,0.0
1531072500,0.0
1531072800,0.0
1531073100,0.0
1531073400,0.0
1531073700,0.0
1531074000,0.0
1531074300,0.0
1531074600,0.0
1531074900,0.0
1531075200,0.0
1531075500,0.0
1531075800,0.0
1531076100,0.0
1531076400,0.0
1531076700,0.0
1531077000,0.0
1531077300,0.0
1531077600,0.0
1531077900,0.0
1531078200,0.0
1531078500,0.0
1531078800,0.0
1531079100,0.0
1531079400,0.0
1531079700,0.0
1531080000,0.0
1531080300,0.0
1531080600,0.0
1531080900,0.0
1531081200,0.0
1531081500,0.0
1531081800,0.0
1531082100,0.0
1531082400,0.0
1531082700,0.0
1531083000,0.0
1531083300,0.0
1531083600,0.0
1531083900,0.0
1531084200,0.0
1531084500,0.0
1531084800,0.0
1531085100,-0.05202449041659998
1531085400,-0.1753583329483
1531085700,-0.24020000157880003
1531086000,-0.9817731174127309
1531086300,-2.57189711346974
1531086600,-4.719841752931912
1531086900,-6.7018444827480295
1531087200,-8.63715142794757
1531087500,-12.399869245692686
1531087800,-14.626636154931056
1531088100,-16.678830787325992
1531088400,-19.851729383784324
1531088700,-24.24869734891162
1531089000,-31.100787587169805
1531089300,-38.779391389863
1531089600,-48.250849147485965
1531089900,-54.44978955743683
1531090200,-61.64922796582999
1531090500,-69.79302873014734
1531090800,-75.115566417864
1531091100,-80.98061932719227
1531091400,-92.69078025327785
1531091700,-100.77973811045526
1531092000,-104.01272509189269
1531092300,-107.52109704388197
1531092600,-116.40996320273709
1531092900,-121.72072314140202
1531093200,-128.85695690608551
1531093500,-132.79737308038008
1531093800,-141.04452048866852
1531094100,-146.92858924017048
1531094400,-144.72370348234253
1531094700,-152.08215461194598
1531095000,-157.2181728279199
1531095300,-152.8139251631244
1531095600,-154.74965795882696
1531095900,-151.40838702562323
1531096200,-151.1581897093709
1531096500,-149.9766890684959
1531096800,-142.7356425365474
1531097100,-149.75059352978988
1531097400,-170.59689812590975
1531097700,-178.76570836808088
1531098000,-184.43642987058485
1531098300,-202.54442635772457
1531098600,-205.1163505293915
1531098900,-195.26340698732142
1531099200,-196.30458951360157
1531099500,-202.25799708479875
1531099800,-213.4446555104942
1531100100,-208.53205621050984
1531100400,-205.48777243842758
1531100700,-210.52693962841587
1531101000,-216.06331281046934
1531101300,-219.1303785655763
1531101600,-214.43804334933193
1531101900,-227.09876086709662
1531102200,-237.65441577502568
1531102500,-227.89239850418315
1531102800,-223.10660420249792
1531103100,-219.4359947756107
1531103400,-222.07150896180093
1531103700,-221.88815809873398
1531104000,-207.6775349480927
1531104300,-214.64313119994966
1531104600,-220.8089375262642
1531104900,-225.30619037928295
1531105200,-218.80174865035664
1531105500,-216.32159899559272
1531105800,-213.16972099244748
1531106100,-207.25894158074342
1531106400,-210.93524517080343
1531106700,-209.4000698065011
1531107000,-200.1632258651709
1531107300,-196.15160443396456
1531107600,-194.85564530916022
1531107900,-189.44193444521974
1531108200,-185.1352381510796
1531108500,-183.82415474722757
1531108800,-175.64558247082863
1531109100,-168.69461937263185
1531109400,-163.83460168980167
1531109700,-159.34802340967767
1531110000,-151.7853143551998
1531110300,-144.5601699558723
1531110600,-136.17169445450676
1531110900,-128.9676534604272
1531111200,-125.48335003258524
1531111500,-122.67519234675193
1531111800,-115.34704212364637
1531112100,-108.82181640924973
1531112400,-98.23985304844135
1531112700,-91.73469229908133
1531113000,-82.33597542489547
1531113300,-75.189806344529
1531113600,-68.12434413820654
1531113900,-63.209452354254786
1531114200,-54.14952764342022
1531114500,-50.27388989876218
1531114800,-45.67917263608864
1531115100,-37.56001628240829
1531115400,-31.085407761252075
1531115700,-27.14128282055499
1531116000,-23.83513628797194
1531116300,-20.32318435285812
1531116600,-16.02665691085341
1531116900,-11.469934091542342
1531117200,-7.944950259561898
1531117500,-5.677109615439229
1531117800,-3.7171173110688303
1531118100,-1.5744486554938661
1531118400,-0.7043538263743999
1531118700,0.0
1531119000,0.0
1531119300,0.0
1531119600,0.0
1531119900,0.0
1531120200,0.0
1531120500,0.0
1531120800,0.0
1531121100,0.0
1531121400,0.0
1531121700,0.0
1531122000,0.0
1531122300,0.0
1531122600,0.0
1531122900,0.0
1531123200,0.0
1531123500,0.0
1531123800,0.0
1531124100,0.0
1531124400,0.0
1531124700,0.0
1531125000,0.0
1531125300,0.0
1531125600,0.0
1531125900,0.0
1531126200,0.0
1531126500,0.0
1531126800,0.0
1531127100,0.0
1531127400,0.0
1531127700,0.0
1531128000,0.0
1531128300,0.0
1531128600,0.0
1531128900,0.0
1531129200,0.0
1531129500,0.0
1531129800,0.0
1531130100,0.0
1531130400,0.0
1531130700,0.0
1531131000,0.0
1531131300,0.0
1531131600,0.0
1531131900,0.0
1531132200,0.0
1531132500,0.0
1531132800,0.0
1531133100,0.0
1531133400,0.0
1531133700,0.0
1531134000,0.0
1531134300,0.0
1531134600,0.0
1531134900,0.0
1531135200,0.0
1531135500,0.0
1531135800,0.0
1531136100,0.0
1531136400,0.0
1531136700,0.0
1531137000,0.0
1531137300,0.0
1531137600,0.0
1531137900,0.0
1531138200,0.0
1531138500,0.0
1531138800,0.0
1531139100,0.0
1531139400,0.0
1531139700,0.0
1531140000,0.0
1531140300,0.0
1531140600,0.0
1531140900,0.0
1531141200,0.0
1531141500,0.0
1531141800,0.0
1531142100,0.0
1531142400,0.0
1531142700,0.0
1531143000,0.0
1531143300,0.0
1531143600,0.0
1531143900,0.0
1531144200,0.0
1531144500,0.0
1531144800,0.0
1531145100,0.0
1531145400,0.0
1531145700,0.0
1531146000,0.0
1531146300,0.0
1531146600,0.0
1531146900,0.0
1531147200,0.0
1531147500,0.0
1531147800,0.0
1531148100,0.0
1531148400,0.0
1531148700,0.0
1531149000,0.0
1531149300,0.0
1531149600,0.0
1531149900,0.0
1531150200,0.0
1531150500,0.0
1531150800,0.0
1531151100,0.0
1531151400,0.0
1531151700,0.0
1531152000,0.0
1531152300,0.0
1531152600,0.0
1531152900,0.0
1531153200,0.0
1531153500,0.0
1531153800,0.0
1531154100,0.0
1531154400,0.0
1531154700,0.0
1531155000,0.0
1531155300,0.0
1531155600,0.0
1531155900,0.0
1531156200,0.0
1531156500,0.0
1531156800,0.0
1531157100,0.0
1531157400,0.0
1531157700,0.0
1531158000,0.0
1531158300,0.0
1531158600,0.0
1531158900,0.0
1531159200,0.0
1531159500,0.0
1531159800,0.0
1531160100,0.0
1531160400,0.0
1531160700,0.0
1531161000,0.0
1531161300,0.0
1531161600,0.0
1531161900,0.0
1531162200,0.0
1531162500,0.0
1531162800,0.0
1531163100,0.0
1531163400,0.0
1531163700,0.0
1531164000,0.0
1531164300,0.0
1531164600,0.0
1531164900,0.0
1531165200,0.0
1531165500,0.0
1531165800,0.0
1531166100,0.0
1531166400,0.0
1531166700,0.0
1531167000,0.0
1531167300,0.0
1531167600,0.0
1531167900,0.0
1531168200,0.0
1531168500,0.0
1531168800,0.0
1531169100,0.0
1531169400,0.0
1531169700,0.0
1531170000,0.0
1531170300,0.0
1531170600,0.0
1531170900,0.0
1531171200,0.0
1531171500,0.0
1531171800,-0.11650927049353361
1531172100,-0.41548502271239995
1531172400,-1.23812354867326
1531172700,-2.25882479461198
1531173000,-3.94757081160802
1531173300,-5.669660676411181
1531173600,-7.3403791444784785
1531173900,-7.192429899809066
1531174200,-8.147124308485958
1531174500,-9.904839294397512
1531174800,-14.015888024722335
1531175100,-18.151170801142506
1531175400,-23.202345053537066
1531175700,-29.479863511645522
1531176000,-35.02690510380731
1531176300,-44.01720972760546
1531176600,-51.021200362637686
1531176900,-58.521319744354976
1531177200,-62.27350803409635
1531177500,-72.51028884767048
1531177800,-79.23696453738349
1531178100,-85.24844546691753
1531178400,-93.29259302249592
1531178700,-96.11487490527179
1531179000,-104.77320590875958
1531179300,-111.78320477524586
1531179600,-113.74969203202258
1531179900,-119.47961165431144
1531180200,-122.88295748735258
1531180500,-130.66397400464012
1531180800,-136.7641547765371
1531181100,-145.6598574381152
1531181400,-146.46351271102793
1531181700,-152.94758443594895
1531182000,-155.32231562521574
1531182300,-159.61318190829428
1531182600,-157.53906599176426
1531182900,-156.72662914014805
1531183200,-159.41809609723754
1531183500,-170.41810452742615
1531183800,-177.24029187605592
1531184100,-174.52397605556874
1531184400,-180.88549560507016
1531184700,-183.46315777482081
1531185000,-177.99377415042167
1531185300,-180.6260766254563
1531185600,-187.35256199094877
1531185900,-193.51651319872394
1531186200,-195.69021267651152
1531186500,-193.02417925798235
1531186800,-197.6009423626058
1531187100,-202.81594940749252
1531187400,-204.48874067109682
1531187700,-205.71906273514398
1531188000,-203.38519459874033
1531188300,-202.785006232435
1531188600,-211.0089663023789
1531188900,-207.22374849907047
1531189200,-211.32443305717044
1531189500,-215.93274486643136
1531189800,-210.85614946122158
1531190100,-205.29945883179235
1531190400,-209.2710500981376
1531190700,-211.87666494839883
1531191000,-211.07296096611609
1531191300,-198.70441348659642
1531191600,-206.1156089076821
1531191900,-212.33083064325174
1531192200,-208.96153546681566
1531192500,-202.05632489902
1531192800,-202.10411313823667
1531193100,-189.9199683368701
1531193400,-188.8362151437131
1531193700,-185.88436686340896
1531194000,-191.41991602065482
1531194300,-186.6484398417093
1531194600,-181.73160888347647
1531194900,-177.3550094534877
1531195200,-169.0139411580851
1531195500,-169.20349813208014
1531195800,-160.72099746077947
1531196100,-156.3559744641691
1531196400,-149.87936152294284
1531196700,-144.69037647824064
1531197000,-140.1320998055251
1531197300,-135.4012566221518
1531197600,-128.83643890009603
1531197900,-122.63912594391537
1531198200,-112.45329530556927
1531198500,-106.6686810785936
1531198800,-98.65322578139921
1531199100,-87.65830543138682
1531199400,-82.68990248400644
1531199700,-73.28166818585079
1531200000,-69.59920302437327
1531200300,-64.86344758398772
1531200600,-56.543528500502305
1531200900,-48.25450589142803
1531201200,-41.3226217450126
1531201500,-34.989527854137165
1531201800,-29.510498405382783
1531202100,-25.778245201631652
1531202400,-20.46924720025775
1531202700,-16.677960035741865
1531203000,-14.318923505990197
1531203300,-10.996362698095322
1531203600,-7.629104883780119
1531203900,-4.99202784223099
1531204200,-3.0312383738135997
1531204500,-1.7891893153761997
1531204800,-0.85926558917837
1531205100,-0.277000002787
1531205400,-0.0375999999046
1531205700,0.0
1531206000,0.0
1531206300,0.0
1531206600,0.0
1531206900,0.0
1531207200,0.0
1531207500,0.0
1531207800,0.0
1531208100,0.0
1531208400,0.0
1531208700,0.0
1531209000,0.0
1531209300,0.0
1531209600,0.0
1531209900,0.0
1531210200,0.0
1531210500,0.0
1531210800,0.0
1531211100,0.0
1531211400,0.0
1531211700,0.0
1531212000,0.0
1531212300,0.0
1531212600,0.0
1531212900,0.0
1531213200,0.0
1531213500,0.0
1531213800,0.0
1531214100,0.0
1531214400,0.0
1531214700,0.0
1531215000,0.0
1531215300,0.0
1531215600,0.0
1531215900,0.0
1531216200,0.0
1531216500,0.0
1531216800,0.0
1531217100,0.0
1531217400,0.0
1531217700,0.0
1531218000,0.0
1531218300,0.0
1531218600,0.0
1531218900,0.0
1531219200,0.0
1531219500,0.0
1531219800,0.0
1531220100,0.0
1531220400,0.0
1531220700,0.0
1531221000,0.0
1531221300,0.0
1531221600,0.0
1531221900,0.0
1531222200,0.0
1531222500,0.0
1531222800,0.0
1531223100,0.0
1531223400,0.0
1531223700,0.0
1531224000,0.0
1531224300,0.0
1531224600,0.0
1531224900,0.0
1531225200,0.0
1531225500,0.0
1531225800,0.0
1531226100,0.0
1531226400,0.0
1531226700,0.0
1531227000,0.0
1531227300,0.0
1531227600,0.0
1531227900,0.0
1531228200,0.0
1531228500,0.0
1531228800,0.0
1531229100,0.0
1531229400,0.0
1531229700,0.0
1531230000,0.0
1531230300,0.0
1531230600,0.0
1531230900,0.0
1531231200,0.0
1531231500,0.0
1531231800,0.0
1531232100,0.0
1531232400,0.0
1531232700,0.0
1531233000,0.0
1531233300,0.0
1531233600,0.0
1531233900,0.0
1531234200,0.0
1531234500,0.0
1531234800,0.0
1531235100,0.0
1531235400,0.0
1531235700,0.0
1531236000,0.0
1531236300,0.0
1531236600,0.0
1531236900,0.0
1531237200,0.0
1531237500,0.0
1531237800,0.0
1531238100,0.0
1531238400,0.0
1531238700,0.0
1531239000,0.0
1531239300,0.0
1531239600,0.0
1531239900,0.0
1531240200,0.0
1531240500,0.0
1531240800,0.0
1531241100,0.0
1531241400,0.0
1531241700,0.0
1531242000,0.0
1531242300,0.0
1531242600,0.0
1531242900,0.0
1531243200,0.0
1531243500,0.0
1531243800,0.0
1531244100,0.0
1531244400,0.0
1531244700,0.0
1531245000,0.0
1531245300,0.0
1531245600,0.0
1531245900,0.0
1531246200,0.0
1531246500,0.0
1531246800,0.0
1531247100,0.0
1531247400,0.0
1531247700,0.0
1531248000,0.0
1531248300,0.0
1531248600,0.0
1531248900,0.0
1531249200,0.0
1531249500,0.0
1531249800,0.0
1531250100,0.0
1531250400,0.0
1531250700,0.0
1531251000,0.0
1531251300,0.0
1531251600,0.0
1531251900,0.0
1531252200,0.0
1531252500,0.0
1531252800,0.0
1531253100,0.0
1531253400,0.0
1531253700,0.0
1531254000,0.0
1531254300,0.0
1531254600,0.0
1531254900,0.0
1531255200,0.0
1531255500,0.0
1531255800,0.0
1531256100,0.0
1531256400,0.0
1531256700,0.0
1531257000,0.0
1531257300,0.0
1531257600,0.0
1531257900,0.0
1531258200,-0.05320000093425997
1531258500,-0.32817142937497
1531258800,-0.35682118127683005
1531259100,-0.8701988716435
1531259400,-2.3466343581734552
1531259700,-4.75312914029867
1531260000,-6.399824101338024
1531260300,-8.10697199224885
1531260600,-10.824559089402086
1531260900,-13.913147740251041
1531261200,-17.46396186171618
1531261500,-22.117830443702317
1531261800,-22.970027247262493
1531262100,-32.15300717360727
1531262400,-36.66373715703242
1531262700,-46.30569389332066
1531263000,-50.12273559460115
1531263300,-57.2375580849982
1531263600,-62.325433041600355
1531263900,-69.94585509217765
1531264200,-72.60554463672459
1531264500,-81.15176627319943
1531264800,-84.54704199864531
1531265100,-90.89814205674713
1531265400,-96.94513501946972
1531265700,-97.86359455431268
1531266000,-105.81254892138463
1531266300,-110.25298794049226
1531266600,-111.56053541586614
1531266900,-119.69732247517571
1531267200,-131.4451869647336
1531267500,-134.47420083043744
1531267800,-144.8564367516913
1531268100,-150.61027621988902
1531268400,-149.6887359289196
1531268700,-151.41796968929899
1531269000,-159.9390165006906
1531269300,-163.22062112758945
1531269600,-164.70037305718947
1531269900,-168.83564436808564
1531270200,-175.09289911215572
1531270500,-179.41837810169818
1531270800,-182.43099919958138
1531271100,-185.80257019234165
1531271400,-193.23005391035232
1531271700,-188.98543929016967
1531272000,-188.62639352459874
1531272300,-196.6323095065842
1531272600,-192.45350223555948
1531272900,-202.66875356138297
1531273200,-202.6246285620361
1531273500,-194.59830072961262
1531273800,-199.36228195626256
1531274100,-203.60691081307957
1531274400,-212.98402285878163
1531274700,-212.21686155175968
1531275000,-218.89790336994008
1531275300,-214.79786575616384
1531275600,-219.08453653206834
1531275900,-214.70727357876368
1531276200,-204.8602805288438
1531276500,-211.4028163187578
1531276800,-204.48991873408698
1531277100,-210.94904945367307
1531277400,-216.8762356410896
1531277700,-209.25313226055633
1531278000,-210.3609187734582
1531278300,-204.53644704100142
1531278600,-207.9690675308249
1531278900,-203.9787543783339
1531279200,-199.83375678655202
1531279500,-194.03014306322999
1531279800,-206.54642572222218
1531280100,-197.68502799123485
1531280400,-195.59194897584626
1531280700,-186.60241333425785
1531281000,-180.0869646318499
1531281300,-180.14992614013178
1531281600,-169.46101600151206
1531281900,-160.6135776339125
1531282200,-147.43062443104168
1531282500,-139.739242274383
1531282800,-132.06467485022534
1531283100,-127.71751968177891
1531283400,-123.12419019203534
1531283700,-109.2728060545323
1531284000,-105.69081225515232
1531284300,-96.06206059306007
1531284600,-83.7457957978348
1531284900,-79.76629826470682
1531285200,-81.46075071610123
1531285500,-74.61624812546565
1531285800,-65.7124042097171
1531286100,-55.21806554169612
1531286400,-55.0395783656535
1531286700,-51.74482523363405
1531287000,-41.44723454947786
1531287300,-38.361813835500286
1531287600,-30.524592341950658
1531287900,-25.726870824477306
1531288200,-22.195171674886062
1531288500,-19.20674786791016
1531288800,-13.52157101339985
1531289100,-11.309269290606311
1531289400,-8.274710043809492
1531289700,-5.86369673564129
1531290000,-3.8383894446665003
1531290300,-2.6582753720301
1531290600,-1.6280035778387003
1531290900,-0.8546144251130802
1531291200,-0.100399994552
1531291500,0.0
1531291800,0.0
1531292100,0.0
1531292400,0.0
1531292700,0.0
1531293000,0.0
1531293300,0.0
1531293600,0.0
1531293900,0.0
1531294200,0.0
1531294500,0.0
1531294800,0.0
1531295100,0.0
1531295400,0.0
1531295700,0.0
1531296000,0.0
1531296300,0.0
1531296600,0.0
1531296900,0.0
1531297200,0.0
1531297500,0.0
1531297800,0.0
1531298100,0.0
1531298400,0.0
1531298700,0.0
1531299000,0.0
1531299300,0.0
1531299600,0.0
1531299900,0.0
1531300200,0.0
1531300500,0.0
1531300800,0.0
1531301100,0.0
1531301400,0.0
1531301700,0.0
1531302000,0.0
1531302300,0.0
1531302600,0.0
1531302900,0.0
1531303200,0.0
1531303500,0.0
1531303800,0.0
1531304100,0.0
1531304400,0.0
1531304700,0.0
1531305000,0.0
1531305300,0.0
1531305600,0.0
1531305900,0.0
1531306200,0.0
1531306500,0.0
1531306800,0.0
1531307100,0.0
1531307400,0.0
1531307700,0.0
1531308000,0.0
1531308300,0.0
1531308600,0.0
1531308900,0.0
1531309200,0.0
1531309500,0.0
1531309800,0.0
1531310100,0.0
1531310400,0.0
1531310700,0.0
1531311000,0.0
1531311300,0.0
1531311600,0.0
1531311900,0.0
1531312200,0.0
1531312500,0.0
1531312800,0.0
1531313100,0.0
1531313400,0.0
1531313700,0.0
1531314000,0.0
1531314300,0.0
1531314600,0.0
1531314900,0.0
1531315200,0.0
1531315500,0.0
1531315800,0.0
1531316100,0.0
1531316400,0.0
1531316700,0.0
1531317000,0.0
1531317300,0.0
1531317600,0.0
1531317900,0.0
1531318200,0.0
1531318500,0.0
1531318800,0.0
1531319100,0.0
1531319400,0.0
1531319700,0.0
1531320000,0.0
1531320300,0.0
1531320600,0.0
1531320900,0.0
1531321200,0.0
1531321500,0.0
1531321800,0.0
1531322100,0.0
1531322400,0.0
1531322700,0.0
1531323000,0.0
1531323300,0.0
1531323600,0.0
1531323900,0.0
1531324200,0.0
1531324500,0.0
1531324800,0.0
1531325100,0.0
1531325400,0.0
1531325700,0.0
1531326000,0.0
1531326300,0.0
1531326600,0.0
1531326900,0.0
1531327200,0.0
1531327500,0.0
1531327800,0.0
1531328100,0.0
1531328400,0.0
1531328700,0.0
1531329000,0.0
1531329300,0.0
1531329600,0.0
1531329900,0.0
1531330200,0.0
1531330500,0.0
1531330800,0.0
1531331100,0.0
1531331400,0.0
1531331700,0.0
1531332000,0.0
1531332300,0.0
1531332600,0.0
1531332900,0.0
1531333200,0.0
1531333500,0.0
1531333800,0.0
1531334100,0.0
1531334400,0.0
1531334700,0.0
1531335000,0.0
1531335300,0.0
1531335600,0.0
1531335900,0.0
1531336200,0.0
1531336500,0.0
1531336800,0.0
1531337100,0.0
1531337400,0.0
1531337700,0.0
1531338000,0.0
1531338300,0.0
1531338600,0.0
1531338900,0.0
1531339200,0.0
1531339500,0.0
1531339800,0.0
1531340100,0.0
1531340400,0.0
1531340700,0.0
1531341000,0.0
1531341300,0.0
1531341600,0.0
1531341900,0.0
1531342200,0.0
1531342500,0.0
1531342800,0.0
1531343100,0.0
1531343400,0.0
1531343700,0.0
1531344000,0.0
1531344300,0.0
1531344600,-0.0873500013786
1531344900,-0.3627402240448201
1531345200,-0.99407280394124
1531345500,-1.97309598752003
1531345800,-3.379765958448492
1531346100,-5.92754573633503
1531346400,-6.878302426219909
1531346700,-7.906284391053664
1531347000,-10.648808791413222
1531347300,-13.704646226635093
1531347600,-19.84109497533056
1531347900,-24.183835737568668
1531348200,-30.419764077440394
1531348500,-36.168907137116435
1531348800,-45.039236581947065
1531349100,-49.49135403467914
1531349400,-54.23643236151462
1531349700,-61.36212797439167
1531350000,-67.77373971581483
1531350300,-73.94862139411187
1531350600,-74.48738764320117
1531350900,-79.70730805217457
1531351200,-88.86631930272564
1531351500,-99.0027284015
1531351800,-105.86507828633079
1531352100,-110.8815194198879
1531352400,-113.47163296428224
1531352700,-121.51670952132488
1531353000,-126.82234729682577
1531353300,-126.24486337129233
1531353600,-127.61066790074901
1531353900,-141.26096872537434
1531354200,-147.24184436893123
1531354500,-146.08716459692158
1531354800,-150.65614620010098
1531355100,-157.31495389145613
1531355400,-160.60793130677146
1531355700,-151.96929692780355
1531356000,-152.53805843247937
1531356300,-166.27041102993297
1531356600,-164.50623195622907
1531356900,-151.2745340367879
1531357200,-142.44079755957398
1531357500,-137.30605102435553
1531357800,-135.06024430866853
1531358100,-126.64697045342591
1531358400,-124.85912431809516
1531358700,-127.31249736955938
1531359000,-143.13347128140333
1531359300,-145.77094633493232
1531359600,-125.708974183615
1531359900,-98.64915975893341
1531360200,-96.60628146792845
1531360500,-104.70792739861695
1531360800,-129.08608199772917
1531361100,-126.40354944300559
1531361400,-110.62972741438428
1531361700,-101.65714789436947
1531362000,-109.95541065198668
1531362300,-135.4155776166812
1531362600,-139.0549493351296
1531362900,-158.05303351400988
1531363200,-168.31678580339852
1531363500,-168.96468177615117
1531363800,-171.65699682414083
1531364100,-185.78752300906538
1531364400,-193.47536197505067
1531364700,-192.12302862431724
1531365000,-187.33482117180867
1531365300,-192.32892830350568
1531365600,-192.9197628320733
1531365900,-186.4645501458797
1531366200,-183.7737320967905
1531366500,-179.5757121879552
1531366800,-171.12740226384906
1531367100,-170.56671798388484
1531367400,-152.2239278325293
1531367700,-143.24817637729134
1531368000,-143.13926758709422
1531368300,-144.65150776298526
1531368600,-150.03415136280273
1531368900,-149.06195155977719
1531369200,-137.80732453690786
1531369500,-125.95442361650251
1531369800,-113.61648482875192
1531370100,-111.89126183888771
1531370400,-109.6341195448739
1531370700,-110.39121990879721
1531371000,-106.63642507957903
1531371300,-110.63072389194876
1531371600,-110.01200339532393
1531371900,-104.08892796304946
1531372200,-94.6962172633853
1531372500,-79.39217753310841
1531372800,-67.15509185795472
1531373100,-61.596220225657945
1531373400,-49.59246278152139
1531373700,-47.69792119765789
1531374000,-44.72404341436259
1531374300,-36.39876973073685
1531374600,-32.138082049074306
1531374900,-27.072396996962937
1531375200,-26.710926187113675
1531375500,-21.2255677915423
1531375800,-16.030720074510576
1531376100,-13.227212111638167
1531376400,-9.186787928488126
1531376700,-6.444124549901004
1531377000,-3.1127296431000997
1531377300,-1.0105163850422298
1531377600,-0.25215544034602005
1531377900,0.0
1531378200,0.0
1531378500,0.0
1531378800,0.0
1531379100,0.0
1531379400,0.0
1531379700,0.0
1531380000,0.0
1531380300,0.0
1531380600,0.0
1531380900,0.0
1531381200,0.0
1531381500,0.0
1531381800,0.0
1531382100,0.0
1531382400,0.0
1531382700,0.0
1531383000,0.0
1531383300,0.0
1531383600,0.0
1531383900,0.0
1531384200,0.0
1531384500,0.0
1531384800,0.0
1531385100,0.0
1531385400,0.0
1531385700,0.0
1531386000,0.0
1531386300,0.0
1531386600,0.0
1531386900,0.0
1531387200,0.0
1531387500,0.0
1531387800,0.0
1531388100,0.0
1531388400,0.0
1531388700,0.0
1531389000,0.0
1531389300,0.0
1531389600,0.0
1531389900,0.0
1531390200,0.0
1531390500,0.0
1531390800,0.0
1531391100,0.0
1531391400,0.0
1531391700,0.0
1531392000,0.0
1531392300,0.0
1531392600,0.0
1531392900,0.0
1531393200,0.0
1531393500,0.0
1531393800,0.0
1531394100,0.0
1531394400,0.0
1531394700,0.0
1531395000,0.0
1531395300,0.0
1531395600,0.0
1531395900,0.0
1531396200,0.0
1531396500,0.0
1531396800,0.0
1531397100,0.0
1531397400,0.0
1531397700,0.0
1531398000,0.0
1531398300,0.0
1531398600,0.0
1531398900,0.0
1531399200,0.0
1531399500,0.0
1531399800,0.0
1531400100,0.0
1531400400,0.0
1531400700,0.0
1531401000,0.0
1531401300,0.0
1531401600,0.0
1531401900,0.0
1531402200,0.0
1531402500,0.0
1531402800,0.0
1531403100,0.0
1531403400,0.0
1531403700,0.0
1531404000,0.0
1531404300,0.0
1531404600,0.0
1531404900,0.0
1531405200,0.0
1531405500,0.0
1531405800,0.0
1531406100,0.0
1531406400,0.0
1531406700,0.0
1531407000,0.0
1531407300,0.0
1531407600,0.0
1531407900,0.0
1531408200,0.0
1531408500,0.0
1531408800,0.0
1531409100,0.0
1531409400,0.0
1531409700,0.0
1531410000,0.0
1531410300,0.0
1531410600,0.0
1531410900,0.0
1531411200,0.0
1531411500,0.0
1531411800,0.0
1531412100,0.0
1531412400,0.0
1531412700,0.0
1531413000,0.0
1531413300,0.0
1531413600,0.0
1531413900,0.0
1531414200,0.0
1531414500,0.0
1531414800,0.0
1531415100,0.0
1531415400,0.0
1531415700,0.0
1531416000,0.0
1531416300,0.0
1531416600,0.0
1531416900,0.0
1531417200,0.0
1531417500,0.0
1531417800,0.0
1531418100,0.0
1531418400,0.0
1531418700,0.0
1531419000,0.0
1531419300,0.0
1531419600,0.0
1531419900,0.0
1531420200,0.0
1531420500,0.0
1531420800,0.0
1531421100,0.0
1531421400,0.0
1531421700,0.0
1531422000,0.0
1531422300,0.0
1531422600,0.0
1531422900,0.0
