time,kW
1514806200,80.02511645148928
1514806500,86.6435748057387
1514806800,81.1332443503429
1514807100,77.66732844717339
1514807400,77.58405035412095
1514807700,75.38889258512901
1514808000,77.71089739543602
1514808300,79.01121346136446
1514808600,84.76324967808465
1514808900,88.95824417487364
1514809200,88.03995588809319
1514809500,88.03611673103646
1514809800,85.06156689704203
1514810100,80.28702369127173
1514810400,77.14242221558227
1514810700,77.73022832882745
1514811000,75.97155660211612
1514811300,73.6608497725306
1514811600,69.2234866699949
1514811900,67.12022633585394
1514812200,70.1713837567353
1514812500,67.06714278762676
1514812800,61.87532779628884
1514813100,55.165688845242606
1514813400,54.1855727277574
1514813700,58.16460275337647
1514814000,58.69365090019298
1514814300,58.18938489600389
1514814600,57.230632577398886
1514814900,52.40452984609339
1514815200,54.97070692993955
1514815500,55.96071159204367
1514815800,54.67809061533105
1514816100,54.696040828142394
1514816400,51.37949469958387
1514816700,54.13582961667137
1514817000,51.38640164367301
1514817300,50.46870281091413
1514817600,51.2615151835018
1514817900,49.20046305723036
1514818200,49.019638008755585
1514818500,52.6178756931053
1514818800,50.31964137050155
1514819100,52.33414038622665
1514819400,53.412780244883564
1514819700,50.56400807605495
1514820000,48.713867089497704
1514820300,48.03749747051268
1514820600,49.047710095359776
1514820900,49.094233524401126
1514821200,50.017804996285776
1514821500,49.80620050657212
1514821800,48.271708213028006
1514822100,48.050107632407766
1514822400,48.867870846870815
1514822700,47.18838952123903
1514823000,47.70534831200483
1514823300,48.664870589772605
1514823600,50.30193473192149
1514823900,49.989647750659174
1514824200,47.61431383158363
1514824500,48.198930182794314
1514824800,47.04492187291927
1514825100,47.12747157022364
1514825400,50.96216587159694
1514825700,52.93516343183588
1514826000,50.30017920403921
1514826300,51.23822754934009
1514826600,48.64926630807737
1514826900,48.8479297881788
1514827200,48.40136413157987
1514827500,46.819638778334806
1514827800,49.60140432809199
1514828100,49.37173656034148
1514828400,48.1169805656123
1514828700,46.236602244973454
1514829000,50.188343692423295
1514829300,50.87249542390705
1514829600,52.12340408693551
1514829900,54.46570308298889
1514830200,52.631740819833446
1514830500,52.32606063142181
1514830800,52.852166644663576
1514831100,48.92254015849655
1514831400,48.058891251522546
1514831700,49.854572342129515
1514832000,52.37317736356972
1514832300,54.94134877036459
1514832600,55.94642974047228
1514832900,53.9686022667605
1514833200,60.00050124420071
1514833500,62.045267038817784
1514833800,59.955073840624976
1514834100,60.40564433935105
1514834400,68.08513584160396
1514834700,64.77822789970149
1514835000,62.11711370691405
1514835300,63.007370676344514
1514835600,58.35723443034883
1514835900,59.880291373653336
1514836200,64.12496793887142
1514836500,62.635560921163545
1514836800,60.290486218605196
1514837100,60.3196799731016
1514837400,59.574162034246825
1514837700,63.6977421301546
1514838000,62.08542494568112
1514838300,64.66376941979387
1514838600,65.27761893165793
1514838900,58.51640781581931
1514839200,59.04585491747543
1514839500,56.55898226290821
1514839800,68.65483956666203
1514840100,65.69831944404267
1514840400,69.84302289153534
1514840700,73.7290546017289
1514841000,80.49297537471467
1514841300,81.46095786603911
1514841600,82.04148656730969
1514841900,84.03818627971707
1514842200,81.94937065565121
1514842500,83.43449867680684
1514842800,84.83200461853059
1514843100,81.7276847650311
1514843400,82.49682998660869
1514843700,76.37536117605596
1514844000,82.60249258077299
1514844300,86.87442197460032
1514844600,94.05481129743023
1514844900,105.22096298782411
1514845200,100.87444593292815
1514845500,85.19287728193251
1514845800,80.4690656338825
1514846100,84.49503431225693
1514846400,88.80056568602654
1514846700,87.8966083147429
1514847000,87.92380586788795
1514847300,94.55976231026128
1514847600,95.01963568567507
1514847900,91.90253924410915
1514848200,86.22526864544837
1514848500,87.16647918212688
1514848800,85.56489631451629
1514849100,84.13765041578431
1514849400,90.23779338641359
1514849700,95.2962910941742
1514850000,92.6991552958613
1514850300,101.61208113058292
1514850600,102.80711272314137
1514850900,105.98509913005715
1514851200,104.85550358792963
1514851500,106.7248265066103
1514851800,98.9864579774756
1514852100,99.59197089233773
1514852400,95.12522386153343
1514852700,95.96214090240338
1514853000,102.27969626025144
1514853300,108.19863016784522
1514853600,111.40869671458921
1514853900,106.59656047378193
1514854200,109.73941802441762
1514854500,106.33895093232849
1514854800,110.10201468276337
1514855100,102.51578533738507
1514855400,105.15810224608975
1514855700,107.01870965408071
1514856000,107.47907666450975
1514856300,105.73175552266336
1514856600,107.33866574167378
1514856900,107.40043411517874
1514857200,110.91836118513947
1514857500,114.3657555912799
1514857800,114.37802074846796
1514858100,109.4898649765221
1514858400,103.59720636810889
1514858700,100.59573852224484
1514859000,105.21332299681828
1514859300,111.03612351096065
1514859600,119.2531224699585
1514859900,120.21269340286639
1514860200,122.18705879123608
1514860500,119.7864555432784
1514860800,118.66025953519619
1514861100,112.52661081312246
1514861400,118.12790591560262
1514861700,124.67166953579526
1514862000,129.0486499266363
1514862300,131.56872837484318
1514862600,120.17449465068327
1514862900,115.49550661369503
1514863200,117.09883173691478
1514863500,128.39261534347008
1514863800,128.60923710004812
1514864100,111.31641521061538
1514864400,113.33012652460225
1514864700,117.94510338855862
1514865000,118.53623335384177
1514865300,124.3562396466289
1514865600,124.09165218643456
1514865900,129.4721813014371
1514866200,138.2258964646365
1514866500,119.58679599675514
1514866800,125.37459437318233
1514867100,139.18481239483862
1514867400,138.38519968887098
1514867700,147.2077809326773
1514868000,150.30767286729525
1514868300,162.7837506900383
1514868600,156.6048537422884
1514868900,145.65212132030007
1514869200,136.6423962875043
1514869500,157.86241547055724
1514869800,159.69008070242822
1514870100,136.67014563760324
1514870400,141.21950969159192
1514870700,155.01593031063373
1514871000,144.3735303677229
1514871300,142.77179549315628
1514871600,141.58196546007537
1514871900,136.05205516454643
1514872200,145.13755569051446
1514872500,140.82973641514667
1514872800,139.44420727418773
1514873100,135.35459554761434
1514873400,136.34941983939106
1514873700,161.50266676803906
1514874000,153.53300656356924
1514874300,144.6009692425412
1514874600,151.37499569707677
1514874900,173.60621205779805
1514875200,172.7607639331463
1514875500,171.06801862597396
1514875800,172.91021880458317
1514876100,178.05156588346023
1514876400,181.5016948031024
1514876700,179.85904865408352
1514877000,176.7802184803722
1514877300,178.29929907417298
1514877600,178.28165228809053
1514877900,163.46228833319392
1514878200,153.64404085079946
1514878500,152.24876526816865
1514878800,134.2855165847343
1514879100,142.2271602608549
1514879400,149.43484383391313
1514879700,151.50525209979557
1514880000,150.04699531058313
1514880300,138.70948200910786
1514880600,131.59536933387892
1514880900,126.66786082791602
1514881200,130.67295011132256
1514881500,122.42976888001911
1514881800,112.15488989242849
1514882100,115.7077120051232
1514882400,119.44265036145292
1514882700,117.83289720594249
1514883000,124.56647097746121
1514883300,123.82313886945053
1514883600,119.64376981117643
1514883900,113.15576346215946
1514884200,110.80749818188957
1514884500,107.929627421183
1514884800,110.88581912375759
1514885100,114.51582928480465
1514885400,120.98512601954619
1514885700,116.43062967144596
1514886000,112.63149817538657
1514886300,116.60638507035863
1514886600,105.28526928262316
1514886900,105.24941988125357
1514887200,107.8751186850351
1514887500,111.46238295935726
1514887800,106.26071906563695
1514888100,104.74714308742374
1514888400,103.11192232339538
1514888700,99.36224504041624
1514889000,108.42785356899289
1514889300,109.07093204745146
1514889600,109.73039855072474
1514889900,103.25129987927009
1514890200,105.85319673521488
1514890500,97.60731996206663
1514890800,93.8230177374574
1514891100,87.8523502862591
1514891400,92.10752475159931
1514891700,94.57310785141003
1514892000,88.23957828634717
1514892300,86.84614053260754
1514892600,86.80573118969825
1514892900,91.25449566510825
1514893200,87.40321455439721
1514893500,89.87036966035173
1514893800,86.62194074074519
1514894100,90.00801317524278
1514894400,91.27744681190136
1514894700,89.07839687071206
1514895000,83.55131706582745
1514895300,78.39107212505763
1514895600,78.94387820026871
1514895900,75.91050976485168
1514896200,74.39238175672781
1514896500,74.99285111698865
1514896800,76.76814256491012
1514897100,76.4356889348524
1514897400,76.77540620077386
1514897700,74.02174192644722
1514898000,76.63222483690284
1514898300,79.8985391221045
1514898600,77.12858054137365
1514898900,71.24171010307356
1514899200,71.98915701683788
1514899500,69.66060443156817
1514899800,67.12668452792106
1514900100,69.11586778523902
1514900400,66.89833127617742
1514900700,65.56453308901764
1514901000,63.21810545799999
1514901300,62.595303561459616
1514901600,62.81527006313635
1514901900,62.2625918653662
1514902200,61.98847926309676
1514902500,62.42832578788978
1514902800,63.56455395517192
1514903100,63.79512491877343
1514903400,61.47396676216751
1514903700,60.773699456453386
1514904000,61.11507272340985
1514904300,62.70175220531186
1514904600,63.70177793227502
1514904900,61.385466589984894
1514905200,62.38831537965517
1514905500,59.95691901807471
1514905800,56.60712300963659
1514906100,50.986177153739135
1514906400,51.6023131122304
1514906700,51.28747099184642
1514907000,49.89461326443062
1514907300,48.587983516578156
1514907600,47.93001496725357
1514907900,49.58920475709799
1514908200,53.155798364487296
1514908500,55.003154553488166
1514908800,59.99788998587969
1514909100,55.51918274995377
1514909400,54.24534079095292
1514909700,54.175037294472986
1514910000,53.87348800229959
1514910300,52.152087103789306
1514910600,53.525273598705596
1514910900,52.849203418883725
1514911200,51.45964423499209
1514911500,50.790547432123184
1514911800,50.09519861285176
1514912100,51.44677347702454
1514912400,50.97929775504491
1514912700,51.03171968635877
1514913000,51.06248132480013
1514913300,50.442367331709484
1514913600,53.10473904010841
1514913900,52.429901469588316
1514914200,51.53465667089181
1514914500,49.37453393696501
1514914800,52.09560676094847
1514915100,52.5971939232369
1514915400,55.00237893418428
1514915700,54.462753824851625
1514916000,53.68000784502381
1514916300,52.9425478023603
1514916600,57.39818567102879
1514916900,56.929578887835014
1514917200,50.921729525816055
1514917500,54.67554366538724
1514917800,53.76795765793803
1514918100,55.09245347789874
1514918400,53.95954567895457
1514918700,53.75186224025993
1514919000,54.06656643426082
1514919300,53.09001080695883
1514919600,55.111170960934906
1514919900,56.93258577631878
1514920200,58.76671163128371
1514920500,56.31541614013553
1514920800,52.84525057507298
1514921100,53.721786515524656
1514921400,54.75805298885258
1514921700,57.24200029617633
1514922000,62.10495582621556
1514922300,62.881551613637846
1514922600,59.84931655061836
1514922900,60.39607087210837
1514923200,60.56197535415272
1514923500,62.10279397404395
1514923800,59.077147795150175
1514924100,57.37629899411622
1514924400,62.32837380830083
1514924700,62.259019242611195
1514925000,61.52706972418687
1514925300,62.34070601229797
1514925600,59.62308884873508
1514925900,63.81027314291684
1514926200,63.95786999298456
1514926500,70.79750868815465
1514926800,74.81347286985887
1514927100,70.9020134629254
1514927400,68.44852527567036
1514927700,75.26504433874622
1514928000,80.04517238774604
1514928300,77.64741696135117
1514928600,78.04766919800636
1514928900,71.2312841761803
1514929200,68.10764734409659
1514929500,74.8775329964147
1514929800,77.04214161503715
1514930100,83.56489174060587
1514930400,86.18505526996992
1514930700,86.96590663095421
1514931000,80.71678442163284
1514931300,80.57243747770934
1514931600,85.10817777562427
1514931900,83.08187614391318
1514932200,79.92204892036172
1514932500,80.42675286855506
1514932800,86.28979735762509
1514933100,85.34711494777576
1514933400,83.41094483397929
1514933700,81.27086493204492
1514934000,88.32843812769879
1514934300,87.26352489311371
1514934600,86.49400832979799
1514934900,84.31894156396471
1514935200,84.45368891829625
1514935500,87.5844166445576
1514935800,81.79973895974089
1514936100,93.72137197803497
1514936400,94.7143907165214
1514936700,101.72550078841859
1514937000,102.1619883063621
1514937300,94.98848211612408
1514937600,99.18234925070665
1514937900,101.63201198936194
1514938200,107.61155815394879
1514938500,103.2865406403975
1514938800,97.76500213086487
1514939100,93.95329940206216
1514939400,94.27775169695137
1514939700,101.15277911766425
1514940000,100.57429089629082
1514940300,91.97001225241995
1514940600,89.76672037565149
1514940900,96.29274890298824
1514941200,96.76162605899209
1514941500,103.71826937811107
1514941800,113.4251974961502
1514942100,110.45575269702015
1514942400,109.15266612572451
1514942700,110.58984994028181
1514943000,111.82888051519188
1514943300,107.97613494336768
1514943600,101.98527048677413
1514943900,101.74651242936358
1514944200,104.46693518860585
1514944500,98.55924509081873
1514944800,102.2472849591386
1514945100,107.2744781471607
1514945400,105.37601940178493
1514945700,103.63203714709776
1514946000,105.16630863658865
1514946300,105.28972404386181
1514946600,110.308657885203
1514946900,112.99905784850982
1514947200,107.33203432347698
1514947500,102.94787424646516
1514947800,111.60756297539139
1514948100,112.98292166369669
1514948400,104.63380730352438
1514948700,108.32959125235013
1514949000,111.39962255936473
1514949300,115.11705217717754
1514949600,106.63814196351572
1514949900,109.94680198079618
1514950200,112.67549175950222
1514950500,114.69821028564415
1514950800,108.9373871224361
1514951100,110.4151873040903
1514951400,118.09176416846486
1514951700,116.98545148533547
1514952000,113.40375366895762
1514952300,132.91272683596728
1514952600,125.00574135401617
1514952900,106.64641727300199
1514953200,105.8207619713071
1514953500,110.79662855412259
1514953800,108.06455614017459
1514954100,111.20731035177145
1514954400,116.69513201388355
1514954700,124.47368908957905
1514955000,121.97852212753818
1514955300,106.33007841252224
1514955600,103.84352050555367
1514955900,111.53215836670424
1514956200,114.20944247809902
1514956500,113.24823209573336
1514956800,114.36908682925397
1514957100,120.59468268639287
1514957400,113.69344377719057
1514957700,105.97454533352096
1514958000,107.56136401185097
1514958300,115.97628314328391
1514958600,111.96338237434888
1514958900,107.1059780198519
1514959200,117.84958396768636
1514959500,115.00852112851885
1514959800,108.24031851531966
1514960100,100.4259438658221
1514960400,100.68991422689966
1514960700,102.53968445946848
1514961000,105.44346267765444
1514961300,108.23191597637127
1514961600,113.9485803281212
1514961900,114.22908663939549
1514962200,116.32452070883966
1514962500,109.94653740956747
1514962800,117.1051490031095
1514963100,127.2993007882817
1514963400,125.70093330157454
1514963700,126.46212297623163
1514964000,117.16289594792457
1514964300,107.22009985949887
1514964600,110.80489934727522
1514964900,110.38468604782751
1514965200,112.2113337787556
1514965500,118.62443394198213
1514965800,113.27514688762543
1514966100,114.43119738038322
1514966400,108.53661244103007
1514966700,115.35134566669142
1514967000,123.03252372762425
1514967300,115.5622600276519
1514967600,99.79553844996497
1514967900,98.98452187844337
1514968200,104.97041247221644
1514968500,110.38638438536321
1514968800,105.72747463995952
1514969100,110.50086290135653
1514969400,115.99588428658949
1514969700,110.92458280800781
1514970000,102.07626544087431
1514970300,93.73215641303898
1514970600,99.95329391089489
1514970900,100.53724043414088
1514971200,98.05568877133265
1514971500,101.1441788928105
1514971800,106.53899243804209
1514972100,119.0916399193309
1514972400,112.85360106290398
1514972700,101.98909666924365
1514973000,94.73383135289937
1514973300,93.64517399814639
1514973600,102.79669941630972
1514973900,98.37937843523467
1514974200,94.48106235703192
1514974500,93.39491578083852
1514974800,92.67179521156524
1514975100,86.58134882463872
1514975400,87.50299332268382
1514975700,85.06065132291283
1514976000,80.50623828506687
1514976300,82.95138762996865
1514976600,89.00389434005396
1514976900,87.83273178424751
1514977200,82.01581216954531
1514977500,84.19308530819819
1514977800,81.08790101541297
1514978100,82.8893702662017
1514978400,82.54723479829832
1514978700,86.93307558638098
1514979000,92.18162331235955
1514979300,90.18419682198667
1514979600,88.08610676610152
1514979900,82.14031766874247
1514980200,76.80816810413448
1514980500,75.1666362160312
1514980800,76.58290878718084
1514981100,79.02380889642816
1514981400,79.82901591621788
1514981700,77.68822706807832
1514982000,76.67776275534193
1514982300,76.39888838997233
1514982600,69.86049445620145
1514982900,72.4172117467866
1514983200,71.82042388168809
1514983500,68.70516622034026
1514983800,64.05145723746688
1514984100,63.11206239172543
1514984400,65.6433293518804
1514984700,67.23872865195719
1514985000,65.82870199711198
1514985300,64.85070867454418
1514985600,64.19106876774755
1514985900,62.85423725390763
1514986200,57.45884285212858
1514986500,59.95681042798449
1514986800,62.33430543920181
1514987100,59.100685127189664
1514987400,53.27733816028632
1514987700,55.15860630348208
1514988000,57.83901486052364
1514988300,57.08837432554339
1514988600,57.18719236036197
1514988900,57.21095829393852
1514989200,56.18997786938924
1514989500,50.004063601064175
1514989800,49.05675136973866
1514990100,48.23226736262797
1514990400,47.74782875534941
1514990700,47.55117205757877
1514991000,47.99645414565185
1514991300,48.75968673266588
1514991600,48.62768344227318
1514991900,47.45978985649235
1514992200,50.54698212872599
1514992500,51.718517580761116
1514992800,53.30094557708453
1514993100,50.20471624566936
1514993400,48.46641925636092
1514993700,46.48435931949801
1514994000,45.38004568136957
1514994300,45.841593477179906
1514994600,44.96599720110834
1514994900,46.846868317379965
1514995200,45.944491313358576
1514995500,46.38310740343915
1514995800,47.72152329728039
1514996100,54.176606070444016
1514996400,53.977614384701155
1514996700,50.584441995904704
1514997000,51.24979284778037
1514997300,48.71205632632132
1514997600,49.456467979798084
1514997900,46.93052426613673
1514998200,46.690445283819734
1514998500,44.37985807060117
1514998800,45.167236110995056
1514999100,44.85440939870607
1514999400,44.89721390662999
1514999700,44.95239594447692
1515000000,45.976650183624876
1515000300,48.968199729979695
1515000600,47.03866223438972
1515000900,48.12272426495361
1515001200,48.05558556810885
1515001500,45.174704455258805
1515001800,48.374646583602335
1515002100,49.51036580751304
1515002400,50.29488790170469
1515002700,50.80390017966918
1515003000,52.54789326131397
1515003300,56.68563990257907
1515003600,48.51076739738141
1515003900,47.44070819227576
1515004200,48.40140683051192
1515004500,50.5306372143468
1515004800,47.78694956998898
1515005100,50.36651278492169
1515005400,51.04258115252324
1515005700,49.70025306937499
1515006000,56.77648197799944
1515006300,64.50064021033226
1515006600,64.41704187940118
1515006900,61.968318624268385
1515007200,56.616231891306704
1515007500,50.39716561627306
1515007800,54.139576376326424
1515008100,59.22921594262859
1515008400,54.52152781419632
1515008700,61.65168467786079
1515009000,60.18039550165397
1515009300,57.692742992568114
1515009600,65.53596757029915
1515009900,63.52542716827828
1515010200,66.19289110918926
1515010500,66.25313699736816
1515010800,67.97853495636119
1515011100,59.994784211923566
1515011400,68.62290165778882
1515011700,72.12690832024693
1515012000,67.28115773495269
1515012300,64.04793202514769
1515012600,68.45967894366255
1515012900,72.99927640664725
1515013200,67.32545061536072
1515013500,65.49383846623562
1515013800,71.51397313039593
1515014100,75.20248238488182
1515014400,76.72315102611151
1515014700,82.63778158533535
1515015000,76.2022749034845
1515015300,73.24570556971415
1515015600,71.02442213777293
1515015900,76.31626485349423
1515016200,82.69370986128561
1515016500,90.08574739961645
1515016800,97.4538935626268
1515017100,86.41273544920841
1515017400,86.3626654807465
1515017700,82.21955088852316
1515018000,76.1900369308757
1515018300,80.16102086676935
1515018600,79.3096429998224
1515018900,81.46687007483368
1515019200,83.23111438652478
1515019500,84.27254160357053
1515019800,85.24607529109049
1515020100,91.04364904243553
1515020400,90.79174356459852
1515020700,92.21957903373332
1515021000,88.49603675535819
1515021300,89.296038537186
1515021600,96.68306266342574
1515021900,96.43360447966268
1515022200,88.97624406854892
1515022500,92.28506079148899
1515022800,84.34770992473467
1515023100,89.00939713896857
1515023400,87.80643289645927
1515023700,91.92547124965411
1515024000,95.25335997734857
1515024300,100.40339108278707
1515024600,100.58853739882798
1515024900,96.10675434596311
1515025200,94.74593887106067
1515025500,92.18591787336536
1515025800,96.53985036275515
1515026100,101.93298197658696
1515026400,94.73189593179168
1515026700,90.9192718234908
1515027000,80.6266162250031
1515027300,86.23464045821177
1515027600,87.45124120424815
1515027900,96.42360958334068
1515028200,102.90666209545002
1515028500,104.20334280825638
1515028800,103.29140073098324
1515029100,100.76399248236822
1515029400,95.51451052857311
1515029700,96.22179099305656
1515030000,99.66375559735795
1515030300,99.8124929919824
1515030600,96.6413559555176
1515030900,103.85475001083297
1515031200,102.25934960529969
1515031500,99.46717135581723
1515031800,95.78662457900637
1515032100,100.48082372857411
1515032400,106.17119155437739
1515032700,103.21409312699056
1515033000,97.15318381494504
1515033300,97.82441521099899
1515033600,90.78941498874049
1515033900,95.4248752039103
1515034200,91.59904425454725
1515034500,96.13544705809753
1515034800,97.33574795249403
1515035100,86.29269857810431
1515035400,91.94298206382972
1515035700,98.73405682908788
1515036000,95.73688029410407
1515036300,94.77902948992973
1515036600,97.95920870214377
1515036900,95.05860295560403
1515037200,99.1632898660344
1515037500,95.26234928558036
1515037800,97.6916746146848
1515038100,97.5329642253819
1515038400,103.2293152907571
1515038700,103.74055005693006
1515039000,97.89814935907489
1515039300,101.22887751388183
1515039600,111.11500896360315
1515039900,109.74337555470007
1515040200,108.20072114724346
1515040500,110.72447497428224
1515040800,108.69348701287181
1515041100,107.40826907323482
1515041400,105.87411660084918
1515041700,109.00050972957402
1515042000,119.04203951804409
1515042300,121.17225801720518
1515042600,120.98826028956111
1515042900,120.80412773390003
1515043200,128.6451671776661
1515043500,122.49184585596737
1515043800,123.38908852995395
1515044100,121.56518524587943
1515044400,127.73491711761174
1515044700,126.04299940118212
1515045000,137.05491414069232
1515045300,147.01144216959636
1515045600,157.37289573246395
1515045900,149.05302156404386
1515046200,149.6256436471139
1515046500,152.04196551110834
1515046800,149.84915571022583
1515047100,144.79691957711876
1515047400,137.1305805492348
1515047700,144.8403805404198
